coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-74.0007613,40.7207559",Mon Apr 06 08:36:58 +0000 2020,,,http://bougieblackbrother.com/rethink-politics/2020/4/4/life-after-the-corona-virus,0,1247080846550609922,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",Life after the Corona Virus Part I  https://t.co/X6xoCZPEyV,https://twitter.com/Fade2BlkCinema/status/1247080846550609922,Mon Aug 22 23:44:29 +0000 2011,Fade2BlkCinema,false,,150,18,31,2,"Atlanta, GA",Fade2BlkCinema,Fade2BlkCinema,1475,,http://bougieblackbrother.com,false
"10.46219284,61.1076422",Mon Apr 06 10:47:00 +0000 2020,tibbe learningnewthings tibetanskterrier tibetanterriersofinstagram doglearningtricks doglife dogfeedingitself dogsofinstagram,,https://www.instagram.com/p/B-ou7UPJpoi/?igshid=1rhvqv1wu3q0w,0,1247113573001764865,,,,en,"Lillehammer, Norge",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Something to do this day’s. Work with the head in this corona day’s. #tibbe #learningnewthings #tibetanskterrier #tibetanterriersofinstagram #doglearningtricks #doglife #dogfeedingitself #dogsofinstagram @ Berget,… https://t.co/XvsVHPf58Y",https://twitter.com/RitaHelmi/status/1247113573001764865,Tue May 19 07:46:29 +0000 2009,RitaHelmi,false,,448,38,107,1,,Rita Helmi T Laakso,RitaHelmi,991,,http://toivosdatter.blogg.no,false
"78.10606,27.89136",Mon Apr 06 08:25:04 +0000 2020,corona fightcorona quarantine stayhomestaysafe socialdistancing,,https://www.instagram.com/p/B-ofMuXFbN3/?igshid=1goqiral5wohm,1,1247077851607830528,,,,en,"अलीगढ़, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Good vibes are contagious, so spread those and not the virus &gt;:) 
.
.
#corona #fightcorona #quarantine #stayhomestaysafe #socialdistancing @ Smart City Aligarh https://t.co/98XsGuIfQ7",https://twitter.com/mayank_dhama_/status/1247077851607830528,Fri Apr 28 17:33:32 +0000 2017,mayank_dhama_,false,"Young Entrepreneur.                                            
Franchise Holder of IT Computer Education.",19,11,10,0,"Muzaffarnagar, India",Mayank Dhama,mayank_dhama_,24,,http://www.itce.org.in,false
"-7.08056729,53.44698348",Mon Apr 06 08:48:18 +0000 2020,LEGO legocity zombie zombies corona covid covid19,,https://www.instagram.com/p/B-oh3gbpBjT/?igshid=1v05tgdmlmepp,0,1247083699973300224,,,,en,"Meath, Ireland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","On Monday's I alway feel like a zombie going to work!
#LEGO #legocity #zombie #zombies #corona #covid #covid19 @ Ireland (country) https://t.co/72UXXoMgh7",https://twitter.com/madaboutlego1/status/1247083699973300224,Mon Jan 27 09:57:27 +0000 2014,madaboutlego1,false,,19,167,22,8,,madaboutlego,madaboutlego1,1910,,,false
"12,43",Mon Apr 06 07:55:30 +0000 2020,CovidItaly,,https://corona-scanner.com/country/italy https://twitter.com/neilellis/status/1241890008656687104,0,1247070413546491906,neilellis,1247070411164192800,14292054,en,"Città della Pieve, Umbria",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇹 Italy

Notes: In Lock-down, Aging Population, Stabilized

🔮: 10📆 25,420💀
🔮: 131📆 3,114,339🤧 43,601💀

🦠x2: 17.8📆

See https://t.co/JNWXfsCTyf

🕗 06/04 #CovidItaly

3/3 https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1247070413546491906,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"112.79497613,-7.26011386",Mon Apr 06 07:44:46 +0000 2020,,,https://www.instagram.com/p/B-oamPxhlSF/?igshid=1s9xheezmuuvg,1,1247067712762806273,,,,en,"Mulyorejo, Indonesia",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",stay safe u’all 🖕 @ Corona Cafe &amp; Karaoke https://t.co/ObYwa5UlTW,https://twitter.com/kongbingsang/status/1247067712762806273,Tue Nov 27 15:54:01 +0000 2012,kongbingsang,false,pejuang subuh,363,936,290,1,Jantung Pisang,mangsangsing,kongbingsang,32723,,https://centrajcyb.bandcamp.com/album/promo-2020,false
"77.219672,28.631747",Mon Apr 06 06:44:57 +0000 2020,9bje9minute 9bje 9bje9minutes photography mobilephotography redmi4 garhwalitraveller nightout 5thapril2020 5thapril9pm9minutes 5thapril shubhambutola shubhambutolaphotography,,https://www.instagram.com/p/B-oTwJilo0t/?igshid=ligisrtjzj1e,1,1247052656687931393,,,,en,"नई दिल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","India fights corona 

#9bje9minute #9bje #9bje9minutes🙏🙏🙏 #photography📷 #mobilephotography #redmi4 #garhwalitraveller #nightout #5thapril2020 #5thapril9pm9minutes #5thapril #shubhambutola #shubhambutolaphotography @… https://t.co/sTnpz71dQ3",https://twitter.com/pahaditraveller/status/1247052656687931393,Wed Jul 03 07:17:52 +0000 2019,pahaditraveller,false,"#Uttarakhand_tourism
#exploring_uttarakhand #travel_guide_uttarakhand
Nature | Photography | Trekking | Adventure",671,18,42,0,"Gauchar, Uttarakhand",Pahadi Traveller,pahaditraveller,227,,https://garhwalitraveller.blogspot.com,false
"75.8167,26.9167",Mon Apr 06 05:58:38 +0000 2020,coronaoutbreak,,https://www.instagram.com/p/B-oOc9xgc9b/?igshid=1wh0rzpih3g2y,1,1247041003841654784,,,,en,"Jaipur, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As a tribute and respect to our security personnel, army, police and doctors i have given myself this short hairs (close to bald) looks in our fight against corona @davidwarner31  @cristiano #coronaoutbreak… https://t.co/Y0PR8gQR3I",https://twitter.com/raman618/status/1247041003841654784,Wed Dec 23 04:53:33 +0000 2009,raman618,false,"die hard #manchester united fan.. :) CR7
instagram - ramansharma.ca
fb - /crrs07",49,241,113,5,INDIA,CA RRaman Sharma,raman618,1298,,http://www.facebook.com/CRRS07,false
"77.28671,28.55399",Mon Apr 06 07:38:30 +0000 2020,,,https://www.instagram.com/p/B-oZ4dyg8qHVBP4NWUvDw2WADuIt7QsFQEQJCI0/?igshid=wj1tmtmjfxkv,0,1247066136396607489,,,,en,"नई दिल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Ya allah save every muslims from corona virus @ Sbv Noor Nagar https://t.co/qATCBdb5PY,https://twitter.com/MfhsMohd/status/1247066136396607489,Wed Dec 20 15:12:23 +0000 2017,MfhsMohd,false,,283,4,112,0,"Mayur Vihar, New Delhi",Mohd MFHS,MfhsMohd,173,,,false
"128,36",Mon Apr 06 08:01:32 +0000 2020,CovidKoreaSouth,,https://corona-scanner.com/country/south-korea https://twitter.com/neilellis/status/1241890008656687104,0,1247071931490279424,neilellis,1247071930492076000,14292054,en,대한민국 김천시,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇰🇷 Korea, South

Notes: Large Testing Rate, Young Pop., Quarantining Visitors

🔮: 10📆 203💀

🦠x2: 79.8📆

See https://t.co/GxR13LXJDe

🕗 06/04 #CovidKoreaSouth

3/3 https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1247071931490279424,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"79.0269377,21.1172306",Mon Apr 06 08:05:55 +0000 2020,corona filters,,https://www.instagram.com/p/B-odBM6h5KR/?igshid=w317fszuetfn,0,1247073036068675586,,,,en,"हिंगना, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Light 💡 up candle 🕯 

Sometimes this is all we 
need, a little light 💡, a little unity &amp; lots of goosebumps 😊 we are in this together, one for all for one 😊

Nagpur view at last night 9pm 
.
.
.
#corona #filters… https://t.co/rBbjHrjUuj",https://twitter.com/CMAHULKAR/status/1247073036068675586,Mon Nov 11 09:16:35 +0000 2013,CMAHULKAR,false,,52,27,338,0,INDIA,CHETAN MAHULKAR,CMAHULKAR,204,,,false
"7.9325,5.0248",Mon Apr 06 09:50:36 +0000 2020,dj5zeros afrobeats isolation lockdown covid covid corona stayhome mixtape mixtapecovers music,,https://www.instagram.com/p/B-oo_x-pvhp/?igshid=zhr6vkeonzau,2,1247099376738217984,,,,en,"Uyo, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OUT NOW 
Link in bio 

#dj5zeros #afrobeats #isolation #lockdown #covid #covid-19 #corona #stayhome #mixtape #mixtapecovers #music @ Uyo https://t.co/U9OFmGubms",https://twitter.com/djfive0s/status/1247099376738217984,Mon Mar 16 11:42:33 +0000 2015,djfive0s,false,February 4th 👶 fineboy,2142,326,150,2,"Uyo, Nigeria",Emedy Omu,djfive0s,1381,,https://djfive0s.streamlink.to/afrobeats507mixtape,false
"8.2275,46.8182",Mon Apr 06 08:28:11 +0000 2020,CovidSwitzerland,,https://corona-scanner.com/country/switzerland https://twitter.com/neilellis/status/1241890008656687104,0,1247078637930766336,neilellis,1247078636659912700,14292054,en,"Sachseln, Schweiz",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇨🇭 Switzerland

🔮: 10📆 1,277💀
🔮: 104📆 148,755🤧 2,083💀

🦠x2: 17.6📆

See https://t.co/bLY9diiVXq

🕗 06/04 #CovidSwitzerland

3/3 https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1247078637930766336,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"77.219672,28.631747",Mon Apr 06 08:24:35 +0000 2020,delhi sanitizing corona coronavirus covid19 coronawarriors,,https://www.instagram.com/p/B-ofJ4rBbn3/?igshid=1hvqv0he1g0i,0,1247077732648775687,,,,en,"नई दिल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CORONA WARRIORS ...demand that your colony society be sanitized off coronavirus trace..
..South MCD in #delhi begins #sanitizing RWAs in dwarka colony societies # #corona #coronavirus #covid19 #coronawarriors
DDA… https://t.co/1ymtrn6E1I",https://twitter.com/PMIPL_media/status/1247077732648775687,Tue Feb 07 11:44:52 +0000 2017,PMIPL_media,false,"Exe Edu:Harvard Business School.
MA:Broadcast Journalism. MBA:Marketing.

RT & QT not endorsement.
https://t.co/kRsTw8f40i
Android App: Vision TV World",16118,203,2779,1,facebook.com/visiontvworld,Pranab Prakhar,PMIPL_media,68320,,http://www.visiontvworld.com,false
"-0.32863,51.2334699",Mon Apr 06 09:48:56 +0000 2020,rainbow corona isolation,,https://www.instagram.com/p/B-oozwEBDFl/?igshid=7eoljosev003,0,1247098960981962752,,,,en,"Dorking, South East",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Two little rainbows #rainbow #corona #isolation @ Dorking https://t.co/UUPsHLJGfJ,https://twitter.com/emiliekateowen/status/1247098960981962752,Tue Jun 07 18:01:50 +0000 2011,emiliekateowen,false,Birdston Talent Management. Spotlight view: 9979-9082-7803,12,80,194,0,,Emilie-Kate Owen,emiliekateowen,236,,,false
"-1.34667,34.865",Mon Apr 06 08:10:02 +0000 2020,nightout winter corona goodolddays,,https://www.instagram.com/p/B-odfWCpckb/?igshid=bbreq886flwt,0,1247074070358831104,,,,en,"Tlemcen                                                                                             , Algeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pre-lockdown #nightout. Can both #winter &amp; Miss #corona just end already? #goodolddays @ Mansourah, Tlemcen, Algeria https://t.co/psHLTzawDu",https://twitter.com/TumoPuso/status/1247074070358831104,Mon Nov 22 17:05:38 +0000 2010,TumoPuso,false,"Travel🇩🇿🇹🇿🇿🇼🇿🇦🇧🇼 Nature🏜  Kindness🙂
Universe🌍 Law of Attraction🧲 POSITIVE energy🧘
BSc+MA Urban Planning🎓 MSc Energy Policy candidate🤓",10507,575,1305,3,Algeria,ZIMBABWE 🇿🇼,TumoPuso,11133,,http://www.facebook.com/Tumo.Nster,false
"78.10606,27.89136",Mon Apr 06 08:28:32 +0000 2020,corona fightcorona quarantine stayhomestaysafe socialdistancing,,https://www.instagram.com/p/B-ofm2iF-cj/?igshid=cwbiofxvpi5w,1,1247078725574955008,,,,en,"अलीगढ़, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We take care of our students 😇.
.
.
.
#corona #fightcorona #quarantine #stayhomestaysafe #socialdistancing @ Smart City Aligarh https://t.co/sNaObLuvMT",https://twitter.com/mayank_dhama_/status/1247078725574955008,Fri Apr 28 17:33:32 +0000 2017,mayank_dhama_,false,"Young Entrepreneur.                                            
Franchise Holder of IT Computer Education.",19,11,10,0,"Muzaffarnagar, India",Mayank Dhama,mayank_dhama_,24,,http://www.itce.org.in,false
"76.355699,26.020263",Mon Apr 06 08:40:52 +0000 2020,,,https://www.instagram.com/p/B-ohBOmgkWs/?igshid=106aysddwh2k3,1,1247081827854094341,,,,en,"सवाई माधोपुर, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",## No work  @@ corona effect # now game starts chidia ud tota ud 🥰😀😀 @ Sawai Madhopur https://t.co/ECSbNnyxS1,https://twitter.com/Dharm_india/status/1247081827854094341,Mon Nov 18 08:28:24 +0000 2019,Dharm_india,false,"India is great ❤️ love 🇮🇳

WhatsApp number 9315992719",144,591,1033,0,"Mumbai, India",Dharm India,Dharm_india,17,,http://www.dharmindia.com/,false
"8.6788,50.11735",Mon Apr 06 05:55:36 +0000 2020,frankfurt esistfreitag frankfurtdubistsowunderbar igersgermany corona park natur skyline stayathome frankfurtblogger skyscraper japan see main visitfrankfurt,,https://www.instagram.com/p/B-oOGhQI5W3/?igshid=ak6s3xlb9qoa,1,1247040240335781893,,,,en,"Frankfurt am Main, Deutschland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Black Spiderman #frankfurt #esistfreitag #frankfurtdubistsowunderbar #igersgermany #corona #park #natur #skyline #stayathome #frankfurtblogger #skyscraper #japan #see #main #visitfrankfurt @ Good Times For Good People https://t.co/lOZWbV1FvW,https://twitter.com/mostrecently/status/1247040240335781893,Thu Aug 18 08:39:08 +0000 2011,mostrecently,false,"special interests in digital media and society, digital politics, HCI and open data. Opinions/tweets are my own. https://t.co/9HirN8jYaZ",2307,255,767,13,"Frankfurt am Main, Deutschland",Johannes Jüngst,mostrecently,2296,,https://www.xing.com/profile/Johannes_Juengst,false
"72.83,21.17",Mon Apr 06 08:56:20 +0000 2020,marketing digitalmarketing pandemic2020 corona covid india surat gujarat,,https://www.instagram.com/p/B-oh81sKC2M/?igshid=9zouoq6pbzck,5,1247085723121057793,,,,en,"सूरत, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As a marketer, don't panic in any pandemic situation.

#marketing #digitalmarketing #pandemic2020 #corona #covid #india #surat #gujarat @ Surat, Gujarat https://t.co/VwbJValdQk",https://twitter.com/bhautiksheth/status/1247085723121057793,Sun Apr 19 08:32:07 +0000 2009,bhautiksheth,false,"Digital Marketing Trainer and Consultant
Social Media Thought Leader
Entrepreneur
Founder @i_vipanan
Proud Indian Digital Marketer
Love to empower",6257,810,273,115,Surat,Bhautik Sheth,bhautiksheth,5629,,https://www.ivipanan.co.in,false
"77.6028443,13.0404835",Mon Apr 06 07:21:23 +0000 2020,coronoviruesindia staysafeindia,https://twitter.com/aku3678/status/1247061828397490176/photo/1,,0,1247061828397490176,PMOIndia,,471741741,en,"बैंगलुरु, भारत",false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PMOIndia @mygovindia @sunnewstamil @polimernews @CMOTamilNadu @mkstalin @TamilTheHindu @THChennai 
#coronoviruesindia #staysafeindia 
Small suggestion or Idea from my wife to avoid or reduce the pandamic Covid19(corona) 
Please read use this if idea is acceptable to the society. https://t.co/QbWz3nKioy",https://twitter.com/aku3678/status/1247061828397490176,Sun Oct 14 11:07:59 +0000 2012,aku3678,false,😎,173,0,54,0,India,kumar,aku3678,73,,,false
"3.9167,7.3964",Mon Apr 06 09:44:07 +0000 2020,lovely views,,https://www.instagram.com/p/B-ooQS-n--L/?igshid=8hti4btclsmg,0,1247097746185768960,,,,en,"Ibadan, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Are we getting prepared..... Corona Virus will soon be over..  

Let's help to plan your Vacation's

Black Sand Beach

Call: 08132335520/WhatsApp

Email; valstravelagency@gmail.com

Location: Ibadan

#lovely #views😍… https://t.co/YAzZNRCsOr",https://twitter.com/valnayo1402/status/1247097746185768960,Wed Nov 30 16:10:16 +0000 2016,valnayo1402,false,"We are into Visa Processing,  Tour packages, Hotel booking, Flight booking,  Travel Insurance, Business Registration and Consultation
call/WhatsApp 08132335520",137,57,208,0,"Ibadan, Nigeria",Val's Travel Agency,valnayo1402,290,,http://www.valstravelagency.com,false
