coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"77,21",Wed Apr 01 07:27:58 +0000 2020,ssinternati0nal ssindosolar leathermanufacturer leatherman leatherart leatherfair,,https://www.instagram.com/p/B-bgswNDGG6/?igshid=lvzwdu4tydbl,0,1245251543940706304,,,,en,"महाराष्ट्र, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow Us @MaazRashid57 . Pink colored stylish ladies belt with ss badge. Do Spread the brand instead of spreading corona
#ssinternati0nal #ssindosolar #leathermanufacturer #leatherman #leatherart #leatherfair… https://t.co/PhWlsBoNo1",https://twitter.com/MaazRashid57/status/1245251543940706304,Mon Apr 17 19:40:31 +0000 2017,MaazRashid57,false,Manufacturing Co. of vegetable tanned leather and Beltings,20,19,160,0,"Jajmau, Kanpur",SS INTERNATIONAL,MaazRashid57,258,,http://www.ssleather.in,false
"70.4367575,21.5237141",Wed Apr 01 06:16:18 +0000 2020,lockdowndiaries junagadh corona lockdown sunset covid_19 indialockdown coronaindia junagadhnews gujarat,,https://www.instagram.com/p/B-XETvNgEmk/?igshid=kruj3shovt82,4,1245233510929104897,,,,en,"Junagad, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🔒 LOCKDOWN EVENINGS !!! 😍 #lockdowndiaries - Beauty of Junagadh
.
#junagadh #corona #lockdown #sunset #covid_19 #indialockdown #coronaindia #junagadhnews #gujarat .
● Like👍 / Share📤 &amp; Comment📝 to motivate us...
.
Use… https://t.co/jUEAnSXyX4",https://twitter.com/G_Junagadh/status/1245233510929104897,Thu Jan 10 06:08:01 +0000 2019,G_Junagadh,false,"🏞️ સંત, સુરા અને સતીઓ ની ભૂમી... 🕉️
Junagadh's Trending Social Media Community :) 
Follow For Daily Updates !!",523,196,129,0,Glorious Junagadh,Glorious Junagadh ( ભવ્ય જૂનાગઢ ),G_Junagadh,305,,https://instagram.com/glorious_junagadh?utm_source=ig_profile_share&igshid=93oabktwsvuh,false
"72.8444252,19.00029897",Wed Apr 01 09:00:27 +0000 2020,,,https://www.instagram.com/p/B-brSWRHDDN/?igshid=f7vtkil5s0u6,0,1245274820037816325,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1st APRIL in my life time till date nobody is FOOLING around or making FUN OFF.....

IS it a ""CORONA SYNDROME"" ? @ Parel Village, Mumbai https://t.co/rew4WHgjbG",https://twitter.com/AmitNBalgude/status/1245274820037816325,Wed Jan 13 13:18:54 +0000 2010,AmitNBalgude,false,"Respect Few Fear None!!!
#Foodie #Taveler #Beliver #Spritual #Visualiser #Ideation #Optimizer",124,10,267,0,mumbai,Amit Balgude,AmitNBalgude,490,,http://bombay786.blogspot.com/,false
"-122.419,37.7793",Wed Apr 01 06:36:47 +0000 2020,vegan corona coronavirus animals animalrights yoga,,https://www.instagram.com/p/B-ba15rjRRU/?igshid=1l0ob8c9d6f2f,0,1245238661991538689,,,,en,"San Francisco, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🦇🌍 #vegan #corona #coronavirus #animals #animalrights #yoga @yogainchairs 🦇
*Read my blog “Time to awaken: how to prevent pandemics, improve your health and live in harmony with the animals” on:… https://t.co/uK5QpxX803",https://twitter.com/ahimsadiet/status/1245238661991538689,Mon Jun 08 00:52:09 +0000 2015,ahimsadiet,false,"Ahimsa Diet, non-violent diet #Vegan🌱ebook +SunLight Chair Yoga https://t.co/sOm0AcsUfw +Stress Management Specialist for Ornish Lifestyle Medicine",6299,1254,3715,80,"Bay Area, CA ",Ahimsa Diet: Vegan 🥕🥒🥦,ahimsadiet,10511,,http://ahimsa.sunlightchairyoga.com,false
"-0.4577,51.37293",Wed Apr 01 09:31:41 +0000 2020,nhs coronavirus thankyou dayofgratitude staysafe stayathome savelives quietheroes,,https://www.instagram.com/p/B-bu294jlil/?igshid=1ewgaeelbe9h,0,1245282680104722439,,,,en,"West Molesey, South East",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We are grateful to the NHS for their efforts to manage Corona virus pandemic. Stay safe. Stay at home. Save lives.  
#nhs #coronavirus #thankyou #dayofgratitude #staysafe #stayathome  #savelives #quietheroes # @… https://t.co/8BWqDAsKvY",https://twitter.com/drBeataCybulska/status/1245282680104722439,Wed Mar 26 17:08:20 +0000 2014,drBeataCybulska,false,"Aesthetic dermatologist. Passionate about  education,  high quality client care and healthy living. Founder and director of Eternal Clinic in Weybridge",257,786,735,12,,drBeata Cybulska,drBeataCybulska,901,,,false
"-59,4.5",Wed Apr 01 08:49:18 +0000 2020,,,https://www.instagram.com/p/B-bqARlhNab/?igshid=abx3au01uhb1,2,1245272012232237059,,,,en,Guyana,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Before all this Corona madness I spent some time in Guyana, a rather unknown country in South America. I was shooting an assignment for @urgewald , a German NGO that focuses on carbon emissions and their financial… https://t.co/ObWpYRlfGx",https://twitter.com/TomVierus/status/1245272012232237059,Sun Apr 06 21:10:22 +0000 2014,TomVierus,false,"Photographer, Filmmaker, Marine Biologist // Digital Storyteller // Owner of https://t.co/MpxPuHbyqV 🇫🇯",1606,480,943,4,Fiji,tom vierus,TomVierus,838,,http://www.tomvierus.com,false
"-0.12731805,51.50711486",Wed Apr 01 10:22:02 +0000 2020,,,https://www.instagram.com/p/B-b0nydJndW/?igshid=1ifcpptrof2u4,6,1245295350333702144,,,,en,"London, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When You Feeling Yourself By Yourself In This Corona Season 🤦‍♂️🤦‍♂️ You Just Have To Smile 😊😊 And Thank God For Life Still 🙏🙏 ooin You Doin Well With MummyDammy At Home 🤣🤣 @ London, United Kingdom https://t.co/BeI7IZszr2",https://twitter.com/BillyQue_B/status/1245295350333702144,Tue Jun 19 15:56:26 +0000 2012,BillyQue_B,false,"For Parties In London, Uk Tours, Concerts,Bday bookings or Events Contact Billy CEO / +447879181552 ..",44,3559,687,30,london,BillyQue_B,BillyQue_B,13444,,http://www.que-bent.co.uk,false
"104.84388889,11.54638889",Wed Apr 01 07:38:25 +0000 2020,corona travelling flightsuit asia check michaelklinkhamerphoto,,https://www.instagram.com/p/B-bh5ZLFwaT/?igshid=14vyvxukhfxjb,0,1245254174440402944,,,,en,Cambodia,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Travelling White is the only way to Fly #corona #travelling #flightsuit #asia #check #2020 #michaelklinkhamerphoto @ Phnom Penh International Airport https://t.co/Vk2fkJKD09,https://twitter.com/klinkhamerphoto/status/1245254174440402944,Sun Mar 29 11:15:31 +0000 2009,klinkhamerphoto,false,"Michael Klinkhamer is currently available for photo shoots in Holland-Amsterdam. 
Professional Photography is my life and business for the last 25 years!.",26,54,63,3,"Amsterdam, Netherlands",Michael Klinkhamer Photography,klinkhamerphoto,4936,,https://michael-klinkhamer-photo-studio.business.site/?m=true,false
"73.8567,18.5203",Wed Apr 01 05:19:10 +0000 2020,badabusiness drvivekbindra businessgrowth business businessconsultant businessgoals education learnathome corona lockdown lockdown2020 pune punebusiness,,https://www.instagram.com/p/B-bR9hXlvuT/?igshid=kbagusswdq5w,1,1245219128903958530,,,,en,"Pune, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow @teamvivekbindra For Business Growth.

#badabusiness #drvivekbindra #businessgrowth #business #businessconsultant #businessgoals #education #learnathome #corona #lockdown #lockdown2020 #pune #punebusiness… https://t.co/p3sa9xq6es",https://twitter.com/TeamVivekBindra/status/1245219128903958530,Sat Mar 21 17:40:07 +0000 2020,TeamVivekBindra,false,"GUINNESS WORLD RECORD - RECORD HOLDER™ | FOUNDER & CEO @ BADA BUSINESS PVT LTD | WORLD'S No#1 ENTREPRENEUSHIP YOUTUBE CHANNEL
To Enroll Call Now : 9156168108",893,1566,2883,0,"Pune, India",Dr.Vivek Bindra,TeamVivekBindra,569,,https://event.badabusiness.com/strategykamahakumbh/index.html?crm_id=V000092,false
"73.8567,18.5203",Wed Apr 01 08:07:14 +0000 2020,,,https://www.instagram.com/p/B-blMW1po2_/?igshid=6y1n7zjnzc8c,1,1245261426744340481,,,,en,"Pune, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oolala!! Summer has just started kicking in 🍂

I know that the world is in the right shape right now and we humans are definitely not 😅

With corona kicking in, nature has just been so beautiful and pollution free,… https://t.co/bAwsaCTeLg",https://twitter.com/SridarSruti/status/1245261426744340481,Fri Nov 16 04:44:10 +0000 2018,SridarSruti,false,,8,9,8,0,"Pune, India",The Aristobox,SridarSruti,430,,http://thearistobox.wixsite.com/thearistobox,false
"106.791,-6.58972",Wed Apr 01 05:22:19 +0000 2020,april2020 azazyn brukeyland indonesia gambarharian dailydoodle dailyart dailyillustration sketchbook sketchdaily sketcheveryday doodleart,,https://www.instagram.com/p/B-bSUdDhAep/?igshid=1xfainh9fi63u,1,1245219922419929088,,,,en,"Bogor Barat, Indonesia",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LET'S FIGHT CORONA
Full view
😎😎😎
- Azazyn, 2020 -
.
.
.
.
.
.
#april2020 #azazyn #brukeyland #indonesia #gambarharian #dailydoodle #dailyart #dailyillustration #sketchbook #sketchdaily #sketcheveryday #doodleart… https://t.co/6dMSpqRYxd",https://twitter.com/brukeyland_/status/1245219922419929088,Wed Jul 22 07:15:33 +0000 2015,brukeyland_,false,We sell t-shirts #Brukeyland from #Azazyn online. We are from #Bogor #Indonesia,533,222,1232,10,"Bogor, Jawa Barat",BRUKEYLAND INDONESIA,brukeyland_,5650,,http://tees.co.id/stores/brukeyland,false
"37.0603679,-1.0463381",Wed Apr 01 05:41:44 +0000 2020,earnwithjack_the_G contact0791613964 corona shoeskenya kenyafashion boldcashers boldcashersinkenya millionairemindset nairobi,,https://www.instagram.com/p/B-bUi6mgCna/?igshid=5kzgt0fp9ce0,0,1245224811208552449,,,,en,"Thika, Kenya",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#earnwithjack_the_G  #contact0791613964 #corona #shoeskenya #kenyafashion #boldcashers #boldcashersinkenya #millionairemindset #gainwithjacktheG#gaintrick #nairobi @ Thika Super Highway https://t.co/iBrUkSG9Dg,https://twitter.com/Firifiri_the_g/status/1245224811208552449,Fri May 20 20:37:28 +0000 2016,Firifiri_the_g,false,Ride infinity,183,52,157,0,"Ruiru, Kenya",Firifiri_the_g,Firifiri_the_g,135,,https://www.boldcashers.com/register?id=200364839&name=Jackson,false
"-2.21995447,53.47973198",Wed Apr 01 06:43:45 +0000 2020,corona,,https://www.instagram.com/p/B-bbo_nBsof/?igshid=dzv6bhbmwlcw,2,1245240418805088256,,,,en,"Manchester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tan goals, hair goals, everything 🙌
            .                         
Throwback to before #corona 🦠
Beautiful @Cath_Tyldesley wearing @fakebakeunited original spray tan by me. 🙋🏼‍♀️
To make this your quarantan… https://t.co/EthFeRzKJN",https://twitter.com/SiobhanOBeauty/status/1245240418805088256,Wed Jun 08 11:35:47 +0000 2011,SiobhanOBeauty,false,"Offering you gorgeous treatments & products in the comfort of your own home.Fake Bake, Gelish, Elite Fake Bake Tanner. siobhanobeauty@outlook.com",763,678,666,4,Prestwich Manchester,Siobhan OBeauty,SiobhanOBeauty,1840,,https://fakebake.co.uk/?rfsn=4246907.4c0f4c,false
"77.08,23.2001",Wed Apr 01 05:49:19 +0000 2020,corona time white satayamkushwha sehore smart trending holiday instagram,,https://www.instagram.com/p/B-bVaP0BdwC/?igshid=1g3vzyefb1kja,0,1245226717125521408,,,,en,"सिहोर, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#corona #time #white #satayamkushwha #sehore #smart #trending #holiday #instagram @ Sehore https://t.co/aPAKfuYYJ6,https://twitter.com/satayamkushwha/status/1245226717125521408,Tue Apr 05 11:42:52 +0000 2016,satayamkushwha,false,students,91,2,10,0,sehore,satayamkushwha,satayamkushwha,24,,http://satayamkushwha.com,false
"-73.87998,40.74291",Wed Apr 01 06:00:21 +0000 2020,corona covid19 virus,,https://www.instagram.com/p/B-bWrI-Az7E/?igshid=18plhbaq08vpd,0,1245229493930860544,,,,en,"Queens, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Live from Epicenter Elmhurst Queens NY thank god for the angles protecting me 🤲🏾 #📸lordnezphotography #corona #covid19 #virus @ Elmhurst, Queens https://t.co/skieQ3vlQu",https://twitter.com/LordNez/status/1245229493930860544,Mon May 25 03:09:36 +0000 2009,LordNez,false,Writer/MC//Visual Dir/Designer/Neztalgic/RO.I/videomusicbox A&R consultant / Lordnez@gmail.com for all inquires,8857,4893,1552,48,"New York, NY",Lord Nez,LordNez,123700,,http://www.neztalgic.com,false
"72.79742422,19.19909304",Wed Apr 01 07:34:46 +0000 2020,coronavirus covd19 corona coronacapital19 coronavirusitalianews coronavirusoutbreak️ needgraphicdesigner mumbaikar zoozootravelaroundtheworld amazonfashion,,https://www.instagram.com/p/B-bhe0Plzoa/?igshid=1e657yavc3x1c,0,1245253257578020867,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Quarantine Day 10 lunch.. Almost there• • • • • #coronavirus #covd19 #corona #coronacapital19 #coronavirusitalianews #coronavirusoutbreak️ #needgraphicdesigner #mumbaikar #zoozootravelaroundtheworld #amazonfashion… https://t.co/BO286jMJ2U,https://twitter.com/zurield/status/1245253257578020867,Sat Feb 19 03:58:49 +0000 2011,zurield,false,,10,77,53,0,Alaska,zuriel dsouza,zurield,255,,,false
"36.82911158,-1.27746249",Wed Apr 01 07:10:04 +0000 2020,covid_19,,https://www.instagram.com/p/B-bepw1Fxd2/?igshid=mxv4a2ul7i4g,0,1245247041489362945,,,,en,"Nairobi, Kenya",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PGL is the leading speed governor in Kenya, call us today on 0720750363 for installations and share the experience. Remember to stay safe and be responsible in the fight against corona virus.
#covid_19… https://t.co/KNOrkLoPJ6",https://twitter.com/PGovernors/status/1245247041489362945,Mon Oct 07 10:58:22 +0000 2013,PGovernors,false,"Saving lives is our business.Installer and supplier of Digital Speed Governors, Tracking systems ,Car Alarms and Batteries.",518,1079,1814,4,"Nairobi, Kenya",Power Governors,PGovernors,2359,,http://www.powergovernors.co.ke,false
"-0.106,51.463",Wed Apr 01 09:57:06 +0000 2020,hair haircut hairdo hairstyles hairdisaster haircare haircutting hairsos sos home homehaircut homehair corona,,https://www.instagram.com/p/B-bxxFLn4wu/?igshid=1ov32otguv1oc,0,1245289072987443201,,,,en,"Lambeth, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sending out an S.O.S... The home hair cutting is not going well @gemmakiff gkstylist 💇‍♀️😩😷
#hair #haircut #hairdo #hairstyles #hairdisaster #haircare #haircutting #hairsos #sos #home #homehaircut #homehair #corona… https://t.co/G9v3rVGXAk",https://twitter.com/KayeHolland/status/1245289072987443201,Wed Jun 22 08:43:40 +0000 2011,KayeHolland,false,"Journalist (Mail/Telegraph/Times/The I/Insider/Culture Trip/Sun), tour guide, Liberal Democrat, Radio Harrow presenter & Watford FC supporter.",6856,1945,1732,267,Instagram: KayeOHolland,Kaye Holland,KayeHolland,12655,,http://www.kayeholland.com,false
"-117.566,33.8753",Wed Apr 01 05:43:28 +0000 2020,hiphop remix BigLegion IMC intelligentmindedcreatures california Westcoast flex rap youtube australia,,https://www.instagram.com/p/B-bUjqGFqHK/?igshid=1a086rh54yny2,2,1245225245478436864,,,,en,"Corona, CA",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","New song is out on YouTube go check it out... #hiphop #remix #BigLegion #IMC #intelligentmindedcreatures #california #Westcoast #flex #rap #youtube #australia @ Corona, California https://t.co/Q7IjrNcSwF",https://twitter.com/bigjawn13/status/1245225245478436864,Sat May 07 19:24:09 +0000 2011,bigjawn13,false,I'm just a nobody with a whole lot of talent.... 🌎 🇲🇽🇺🇸 click the link in my bio to hear my music on any music platforms of your choosing,5596,1167,1187,16,"Corona, ca.",Big Legion,bigjawn13,44566,,https://fanlink.to/BigLegion,false
"78.29950026,30.10331251",Wed Apr 01 08:44:09 +0000 2020,rishikesh rishikeshdiaries throwback traveler travelstory travelblogger yogatravel travelstory,,https://www.instagram.com/p/B-bpCwKjJXg/?igshid=kxjmt1daefcv,1,1245270717421064193,,,,en,"ऋषिकेश, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Missing Rishikesh so so much 💞

I'm definitely going there after this Corona virus is over, where will you go?
#rishikesh #rishikeshdiaries #throwback  #traveler #travelstory #travelblogger #yogatravel  #travelstory… https://t.co/E6OMtPtzAm",https://twitter.com/pandya_urmi/status/1245270717421064193,Wed Dec 16 10:48:50 +0000 2015,pandya_urmi,false,"Owner and Founder of URMI YOGA ACADEMY



 Dance | Travel 🌍

Online Yoga class & collaboration - 📩 yogaurmi@gmail.com

Instagram- yogaurmi.india",992,612,230,1,Ahmedabad,URMI PANDYA - Yoga teacher,pandya_urmi,3233,,https://m.facebook.com/Urmi-Pandyas-world-878749328942512/,false
"73.15563,22.27315",Wed Apr 01 08:46:40 +0000 2020,covid19india corona stayhome staysafe staystrong indiafightscorona,,https://www.instagram.com/p/B-bptNCh92o/?igshid=1rn6zftosnc4g,0,1245271348399820800,,,,en,"वड़ोदरा, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Stay home stay Safe...It will be over soon #covid19india #corona #stayhome #staysafe #staystrong #indiafightscorona @ Your Design Interiors https://t.co/a7IcJL4BNH,https://twitter.com/urinteriodesign/status/1245271348399820800,Thu Dec 26 06:15:04 +0000 2019,urinteriodesign,false,Let us bring your design ideas to life,0,5,39,0,,Your Design Interiors,urinteriodesign,147,,,false
"73.15563,22.27315",Wed Apr 01 08:51:00 +0000 2020,covid19india corona stayhome staysafe staystrong ourpadra vadodaraclicks xuv india vad,,https://www.instagram.com/p/B-bqNBThnvA/?igshid=sfy6jpfjcapk,0,1245272441687027712,,,,en,"वड़ोदरा, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Stay home stay Safe...It will be over soon #covid19india #corona #stayhome #staysafe #staystrong #indiafightscorona#ourvadodara #ourpadra #vadodaraclicks #xuv #india #vad @ Your Design Interiors https://t.co/8AahBr2iMj,https://twitter.com/urinteriodesign/status/1245272441687027712,Thu Dec 26 06:15:04 +0000 2019,urinteriodesign,false,Let us bring your design ideas to life,0,5,39,0,,Your Design Interiors,urinteriodesign,147,,,false
