coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"75.40611267,34.26610947",Fri Apr 03 11:45:13 +0000 2020,,,https://www.instagram.com/p/B-hEAQnllrC/?igshid=nkp6l22z0yqo,0,1246041057797836802,,,,en,"Anantnag, Jammu And Kashmir",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Throwback Leh 2019

Whenever I look at my past ride photos in these deadly days of Corona , I only feel like sleeping for countless number of hours and than going for rides where there is no fear of Corona or any… https://t.co/tNsm4BSWqE",https://twitter.com/joegautam/status/1246041057797836802,Sat May 15 20:18:13 +0000 2010,joegautam,false,"Biker / Traveller /Photographer/ Blogger n foodie

Youtuber - Gypsy Baba",5,59,20,0,Pune,Gautam Prasad,joegautam,580,,,false
"16.20726798,48.38506623",Fri Apr 03 09:31:05 +0000 2020,support supportyourlokal corona,,https://www.instagram.com/p/B-g4YX2DLYI/?igshid=1xlqw3qkz6xro,0,1246007302609440769,,,,en,"Stockerau, Österreich",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When Corona is over
Support your lokal
#support #supportyourlokal #corona @ Art Fusion Tattoo &amp; Piercing OG https://t.co/kGlN5yxTsq",https://twitter.com/Crazy_Chris_AT/status/1246007302609440769,Fri Apr 22 18:35:54 +0000 2011,Crazy_Chris_AT,false,"Tattoo-Artist Crazy-Chris since 1993
Piercing-Artist Nici since 2003
You're Welcome!!!
#art #artfusion #artfusiontattoo #tattoo #ink #inked #piercing",31,84,148,0,"Stockerau, Österreich",ART FUSION TATTOO & PIERCING OG,Crazy_Chris_AT,3725,,https://www.artfusiontattoo.at,false
"101.57876865,3.20426801",Fri Apr 03 09:02:41 +0000 2020,covid19 coronavirus corona virus stayhome stayathome,,https://www.instagram.com/p/B-g1IXwhjGS/?igshid=d1cyfp4d80kt,3,1246000157587640320,,,,en,"Sungai Buloh, Selangor",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I stay at work for you. You stay home for us.

#covid19 #coronavirus #corona #virus #stayhome #stayathome @ Kem Sungai Buluh https://t.co/CJr6Fq6YDa",https://twitter.com/topekketopekan/status/1246000157587640320,Wed Jun 24 08:08:22 +0000 2009,topekketopekan,false,"Behind the avatar, there is a mask. Behind the mask, there is more than flesh. There's an a teacher and army platoon leader. #TerritorialArmy #ServeforTheNation",276,967,595,20,"Kluang, Jerman",Topek Ketopekan,topekketopekan,30068,,http://goo.gl/GfhvR,false
"-96.7583,40.6375",Fri Apr 03 12:16:25 +0000 2020,,,https://www.instagram.com/p/B-hLTTjpdWA/?igshid=14rdrr0xgtxb2,0,1246048910113570816,,,,en,"Nebraska, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona Virus 19 Gear that work issued us every time we enter the prison!!! How do I look hahaha 🦠🦠🦠🦠 Safety First! @ Martell, Nebraska https://t.co/XyyQSKgjIJ",https://twitter.com/AlecciJosh/status/1246048910113570816,Fri Aug 03 20:12:13 +0000 2012,AlecciJosh,false,"Extreme Storm Chaser 🌪🌪, Live Storms Media Video Stringer, https://t.co/5zRKLomAyR RadarOmega",6434,2788,1038,81,"Lincoln, NE",Josh Alecci,AlecciJosh,7339,,http://Facebook.com/wyostormchaser,false
"-73.98158,40.72628",Fri Apr 03 13:03:42 +0000 2020,corona scarytimes psychic pamelabarsky anxious,,https://www.instagram.com/p/B-hQts2lla0/?igshid=1d9frw1pq01pm,0,1246060810792841217,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I guess when I wrote this I was a little bit ahead of myself, cuz oh baby, not kidding on that one. #corona #scarytimes #psychic #pamelabarsky #anxious @ East Village, Manhattan https://t.co/ljqvzL6Nvf",https://twitter.com/pamelabarsky/status/1246060810792841217,Sun Jul 08 15:32:20 +0000 2012,pamelabarsky,false,"i design and make really cool, kinda funny zippered bags. i eat out a lot. and i'm learning portuguese",302,741,614,16,New York,Pamela Barsky,pamelabarsky,1897,,http://pamelabarsky.com,false
"10.49662115,39.1762123",Fri Apr 03 11:45:20 +0000 2020,day6,,https://www.instagram.com/p/B-hHvxPgHSN/?igshid=ihl0nwco3op1,0,1246041089968148481,,,,en,,true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Y’all stay home and stay safe 
Aunty Corona  🦠 is real 
#day6 
🦅🦅🌹🌹🌹 @ Stay At Home https://t.co/KE9Pv5sVrC",https://twitter.com/BlessedIvie/status/1246041089968148481,Fri Jun 23 02:29:44 +0000 2017,BlessedIvie,false,"I am a dancer a singer and also I am a NOLLYWOOD ACTOR, FILM PRODUCER 
Follow me on IG @REALFRANK_BLESSED_IVIE
FB@FRANK MORGAN IVIE
follow back if i follow",194,15,198,0,"Asaba, Nigeria",Frank Blessed Omon,BlessedIvie,49,,,false
"-0.12731805,51.50711486",Fri Apr 03 13:07:30 +0000 2020,corona,,https://www.instagram.com/p/B-hRJhQhVbK/?igshid=cgm5focjg9w7,0,1246061767937142784,,,,en,"London, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","World is #corona and i am caravan of god plan is here bringing Friday. @ London, United Kingdom https://t.co/3vGUAgwE3k",https://twitter.com/Raghuamagicalo1/status/1246061767937142784,Mon Aug 12 16:18:30 +0000 2019,Raghuamagicalo1,false,Sooniyam of Ram,440,9,75,0,"London, England",Ram A,Raghuamagicalo1,1927,,,false
"77.597645,12.971117",Fri Apr 03 13:05:59 +0000 2020,corona covid_19 coronamemes who,,https://www.instagram.com/p/B-hQ-PIlgGt/?igshid=1fe0v7w8nxcc3,0,1246061384409829381,,,,en,"बैंगलुरु, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#corona #covid_19 #coronamemes #who who @UN @realdonaldtrump @narendramodi franciscus @nasa bbcnews cnn republicworld foxnews 
Number of species who have made this life possible represented by each ring. First ring… https://t.co/7DOFPBCnSt",https://twitter.com/navwhy/status/1246061384409829381,Thu Mar 17 08:04:40 +0000 2016,navwhy,false,Deception is a game i started when i was born,1746,23,4,6,"Bengaluru, India",A P Navin,navwhy,4588,,https://www.quora.com/profile/A-P-Navin,false
"-3.2087,55.9546",Fri Apr 03 11:21:55 +0000 2020,zumba zumbaonline zumbaedinburgh zumbauk zumbagold classesonline onlinezumba fitness instagood corona friday,,https://www.instagram.com/p/B-hE3wtpyZy/?igshid=35vkzztll17s,0,1246035197117599745,,,,en,"Edinburgh, Scotland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you for joining me for a fun ONLINE Zumba Gold this morning at 11am!  Great turnout 🥰
.
#zumba #zumbaonline #zumbaedinburgh #zumbauk #zumbagold #classesonline #onlinezumba #fitness #instagood #corona #friday… https://t.co/3BZvW1sa03",https://twitter.com/zumbaedinburgh/status/1246035197117599745,Fri Nov 12 12:38:08 +0000 2010,zumbaedinburgh,false,"Zumba®️ Jammer, dancer and fitness presenter
Edinburgh, Scotland 
#zumbaedinburgh
https://t.co/515xPeJ8dr",258,422,190,7,"Edinburgh, Scotland",ZumbaNADİA,zumbaedinburgh,1912,,http://www.zumbaedinburgh.net,false
"88.36988095,22.54890952",Fri Apr 03 11:33:11 +0000 2020,terrordome,,https://www.instagram.com/p/B-cptzHh9N7/?igshid=1wzta06m4lckc,0,1246038031833980928,,,,en,"कोलकाता, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",welcome 2 the #terrordome F@$k u corona @ USA https://t.co/N3H4aO8cdB,https://twitter.com/brian_wood_/status/1246038031833980928,Fri Feb 20 03:21:42 +0000 2009,brian_wood_,false,design 2 inspire,3223,1466,1076,162,nyc plasticWorld ,brian wood,brian_wood_,89952,,http://brianwoodonline.com/,false
"-90.03149,35.1104",Fri Apr 03 13:15:56 +0000 2020,friday twitter catsofinstagram catsoftwitter corona besafe distance important fridaymotivation catsrule smilemore happypeople passiton,,https://www.instagram.com/p/B-hSHKhA779/?igshid=liuaakvzjzci,0,1246063889600712704,,,,en,"Memphis, TN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Blu is keeping his distance #friday #twitter #catsofinstagram #catsoftwitter #corona #besafe #distance is very #important #fridaymotivation #catsrule #smilemore #happypeople #passiton @ Housing The Homeless - Helps https://t.co/fWTqlGricA,https://twitter.com/_SharonWiggins/status/1246063889600712704,Sun Oct 13 18:43:38 +0000 2013,_SharonWiggins,false,"501c nonprofit
❤ we will help as many people as we can, and a desire to help the ones that we can't.
Thanku😇 https://t.co/roMKyWI12k",4758,390,814,17,"Memphis, TN",Housing the Homeless - Helps,_SharonWiggins,3149,,http://housingthehomelesswecare.weebly.com,false
"-118.24166667,33.94166667",Fri Apr 03 13:23:40 +0000 2020,flowers,,https://www.instagram.com/p/B-f7eNOD1EB/?igshid=1b4z4srzm2rn8,0,1246065836395290624,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wanna look at me or the #flowers? Thought so. .
.
Here’s Cafe au Lait dahlias in April (wtf, and you thought Corona was weird) with ceonothus, basil, grape, sweet peas, Jupiter’s beard, columbine and artichoke. Mmmm… https://t.co/LGCrwuzIFm",https://twitter.com/Cocoxochitl/status/1246065836395290624,Sun Feb 22 03:10:40 +0000 2009,Cocoxochitl,false,"AKA Gnome Chomsky. Plants. Politics. Plants. Rants. Sometimes people and flowers as politics and maybe, just maybe, art. #flowersonyourhead",14708,24900,8912,1512,Los Angeles,Mud Baron,Cocoxochitl,134021,,http://instagram.com/@mudbaron,false
"16.20726798,48.38506623",Fri Apr 03 09:31:49 +0000 2020,support supportyourlokal corona,,https://www.instagram.com/p/B-g4dt3jRzw/?igshid=j40ttmxw56ex,0,1246007486869454849,,,,en,"Stockerau, Österreich",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When Corona is over
Support your lokal
#support #supportyourlokal #corona @ Art Fusion Tattoo &amp; Piercing OG https://t.co/AyCfgcDEap",https://twitter.com/Crazy_Chris_AT/status/1246007486869454849,Fri Apr 22 18:35:54 +0000 2011,Crazy_Chris_AT,false,"Tattoo-Artist Crazy-Chris since 1993
Piercing-Artist Nici since 2003
You're Welcome!!!
#art #artfusion #artfusiontattoo #tattoo #ink #inked #piercing",31,84,148,0,"Stockerau, Österreich",ART FUSION TATTOO & PIERCING OG,Crazy_Chris_AT,3725,,https://www.artfusiontattoo.at,false
"34.854,-6.307",Fri Apr 03 10:49:28 +0000 2020,CORONA yetusafaris,,https://www.instagram.com/p/B-hBWZaJ7jH/?igshid=8s2c4vqwza7o,1,1246027030895960072,,,,en,"Singida, Tanzania",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We do worry about your health our customers
#CORONA will end soon let's follow instructions 👆
Follow #yetusafaris @ Tanzania https://t.co/7gweGWUpcB",https://twitter.com/JumeryRajabu/status/1246027030895960072,Tue Mar 20 04:01:54 +0000 2018,JumeryRajabu,false,marketing officer at TANZANIA CASH SALE,1116,30,206,0,Tanzania,Jumery~Official,JumeryRajabu,40,,,false
"8.5316,47.3846",Fri Apr 03 11:54:12 +0000 2020,balcony gardening lemon citrus corona,,https://www.instagram.com/p/B-hIwejh33r/?igshid=10y7qjhw04xoa,0,1246043318942928898,,,,en,"Zürich, Schweiz",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The 2 new members of the balcony garden! During this lockdown work on your projects.
-
#balcony #gardening #lemon #citrus #corona @ Zürich, Switzerland https://t.co/mnY6840chG",https://twitter.com/HolistikClub/status/1246043318942928898,Mon Mar 26 15:03:55 +0000 2018,HolistikClub,false,"sʜᴀʀɪɴɢ ᴛʜᴇ ᴊᴏᴜʀɴᴇʏ ᴛᴏᴡᴀʀᴅs ᴀ ᴍᴏʀᴇ ᴄᴏɴsᴄɪᴏᴜs ᴀɴᴅ ʜᴏʟɪsᴛɪᴄ ʟɪғᴇsᴛʏʟᴇ. ғᴜɴ, sᴜsᴛᴀɪɴᴀʙɪʟɪᴛʏ, ᴘᴇᴀᴄᴇ, ʟᴏᴠᴇ, ɢʀᴏᴡᴛʜ. #Holistikclub #mindfulness",21,26,100,0,,Holistik Club,HolistikClub,610,,http://www.holistikclub.com,false
"-0.13333333,51.53333333",Fri Apr 03 09:20:50 +0000 2020,footballsticker brasil socrates lockdown covid corona plaguedaze,,https://www.instagram.com/p/B-g3NVoH7dV/?igshid=uq31cl3oi68b,0,1246004725591543809,,,,en,"Camden Town, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",".
SOCRATES
.
.
#footballsticker #brasil #socrates #lockdown #covid #corona #plaguedaze @ London Borough of Islington https://t.co/choGZT70EG",https://twitter.com/garageowns/status/1246004725591543809,Mon May 02 12:37:58 +0000 2011,garageowns,false,"artist, photographer & fun loving wino. Cult Figures singer-War On Fun",5697,361,634,55,❤️Nashville:soul*Memphis,Gary Jones,garageowns,23657,,http://www.flickr.com/photos/garageowns,false
"88.3697,22.5697",Fri Apr 03 11:16:25 +0000 2020,21dayslockdown 21dayslockdownindia covid_19 covid19india covid19kolkata corona covidart covidartexhibit coronaindia artquarantined,,https://www.instagram.com/p/B-hEb41Ds9_/?igshid=1moj0tnxnnpwd,0,1246033813144244226,,,,en,"कोलकाता, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Comic Strip 
Day 10
Quarantine
#21dayslockdown 
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantined… https://t.co/K335y1fB8D",https://twitter.com/kls_rt/status/1246033813144244226,Wed Feb 19 14:04:17 +0000 2014,kls_rt,false,Photographer/Digital Artist,1266,884,1209,51,"Kolkata, India",Ritam Talukdar,kls_rt,8742,,http://ritamsphotocreation.wordpress.com,false
"22.49766,56.66723",Fri Apr 03 12:30:35 +0000 2020,,,https://www.instagram.com/p/B-hM1xvgDdt/?igshid=e4gpxag7l18f,0,1246052475301486592,,,,en,"Saldus, Latvija",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",493 case's of Corona virus and one death here in LV😔🇱🇻 @ Saldus https://t.co/EZwI1bHu13,https://twitter.com/Carrillo_DM/status/1246052475301486592,Sun Jul 27 20:05:49 +0000 2008,Carrillo_DM,false,"Follower of Christ, father, musicianary and a independent who can think and speak for himself.🤔",9908,360,335,8,"Saldus,Latvia,Indianapolis, IN",DavidMichaelCarrillo,Carrillo_DM,4337,,http://www.gentlewindmusic.com,false
"117.89735451,-35.01551565",Fri Apr 03 12:03:14 +0000 2020,LEGO aliens space outerspace spaceman invasion corona covid19 covid,,http://EARTH.SPACE https://www.instagram.com/p/B-hJyfKo6-b/?igshid=y0cylj6jkfui,0,1246045595283816453,,,,en,"Albany, Western Australia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ok maybe aliens sent this to wipe the planet out?
#LEGO #aliens #space #outerspace #spaceman #invasion #corona #covid19 #covid @ PLANET https://t.co/wue9iiTrHs https://t.co/W2VV6KEwyJ",https://twitter.com/madaboutlego1/status/1246045595283816453,Mon Jan 27 09:57:27 +0000 2014,madaboutlego1,false,,19,167,22,8,,madaboutlego,madaboutlego1,1910,,,false
"-82.86679,40.01563",Fri Apr 03 12:36:13 +0000 2020,,,https://www.instagram.com/p/B-hNkTrh7FWNU38yonZLi-Petw3GvLOjtyhw040/?igshid=hhn7ectkt202,0,1246053893597007872,,,,en,"Gahanna, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","At the gig looking like i'm about to do a hit an run up the bag with my Corona mask!! Fresh cut couldn't take it had to get it cut.... @ Gahanna, Ohio https://t.co/gwlu9wxCru",https://twitter.com/mrscorp1on/status/1246053893597007872,Sat Jun 20 19:04:19 +0000 2009,mrscorp1on,false,,609,3700,2056,6, MIDWEST,JOE,mrscorp1on,3241,,http://www.Facebook.com/JosephJohnsonii,false
"115.16736031,-8.6773787",Fri Apr 03 09:02:11 +0000 2020,,,https://www.instagram.com/p/B9gIKQ5FxT7/?igshid=uwfgg435ex3k,0,1246000030206644226,,,,en,"Kuta, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Speedway Cafe.. That's the place, a double Cheese Burger a day will keep the Corona Virus away... And fill your belly, put a smile on your face and prepare you to enjoy the rest of your Bali Holiday... Come on down… https://t.co/1fzePnxAEO",https://twitter.com/speedwaybali/status/1246000030206644226,Wed May 17 05:00:11 +0000 2017,speedwaybali,false,#FreshFoodFast prepared with passion served with love 7am-LATE everyday #Dinein #Takeout or #homedelivery,444,160,163,0,"Bali, Indonesia",SPEEDWAY CAFE,speedwaybali,20995,,http://www.speedwaybali.com,false
"2.68844861,50.91483191",Fri Apr 03 09:31:12 +0000 2020,bealight covid19 corona writerscommunity write writingprompts writings writers writersofig,,https://www.instagram.com/p/B-g4ZSWlp0N/?igshid=k01urtpdfyu9,0,1246007333144145920,,,,en,"Poperinge, België",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""Help each other, love one another, we all are fighting this beast, let's win as a human family!"" ♥️⚕️🌹🏮💡
#bealight #covid19 #corona #writerscommunity
#write #writingprompts #writings
#writers #writersofig… https://t.co/8YbMVWuT1A",https://twitter.com/MandiBen/status/1246007333144145920,Sun Jan 09 16:52:33 +0000 2011,MandiBen,false,Ik schrijf over het leven in poëzie en proef de helderheid.,3711,1649,2700,53,Belgium,Rood Bennett:schrijver- verzet- kunstenaar,MandiBen,5560,,https://www.instagram.com/roodbennett/,false
"98.9167,8.06667",Fri Apr 03 09:14:15 +0000 2020,covid covod19 corona,,https://www.instagram.com/p/B-g1ywiHbSN/?igshid=ufpeedc8jly1,0,1246003065469181952,,,,en,"กระบี่, ประเทศไทย",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Don’t be panic.....everything is gonna be alright #covid #covod19 #corona @ Somewere in This world https://t.co/2hM5fP94Jd,https://twitter.com/yopybmx/status/1246003065469181952,Sat Feb 27 13:37:59 +0000 2010,yopybmx,false,,24,4267,877,9,"ÜT: -8.720326,115.182703",Daniel Yopy,yopybmx,6771,,,false
