coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"74.3436,31.5497",Sun Apr 05 08:15:27 +0000 2020,energydrink vitaminc corona,,https://www.instagram.com/p/B-l5LnAppQ8/?igshid=w9numsnlibxd,0,1246713045625290752,,,,en,"لاہور, پاکستان",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Do Darr GYA woh Mar gya...

Pakistani people strong and undefeatable...

Darna Nai Larna Hai 💪 with Powerful energy drink.. Take vitamin C in daily basis.

powerfullenergydrink #energydrink #vitaminc #corona… https://t.co/4NvsCFwaL1",https://twitter.com/shaahz5/status/1246713045625290752,Wed Apr 14 17:26:06 +0000 2010,shaahz5,false,"Honest Reviewer
(Food, Movies, Restaurants, Cinemas, Gyms Schools, Politics Etc)",364,208,503,0,Pakistan,Asim Ali,shaahz5,307,,,false
"26.89753,-25.86966",Sun Apr 05 09:20:03 +0000 2020,Repost corona stay_at_home stayhome stay_home_stay_safe,,https://www.instagram.com/p/B-mAtY6jrRB/?igshid=19kn7id480wl7,0,1246729304253308929,,,,en,"Koster, South Africa",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost med.base with make_repost
・・・
Stay at home
.
.
.
.
.
.
.
.
.
#corona #stay_at_home #stayhome #stay_home_stay_safe @ Koster, North-West, South Africa https://t.co/zoycmkcdKC",https://twitter.com/Augustus_Em/status/1246729304253308929,Wed Feb 14 19:12:41 +0000 2018,Augustus_Em,false,BlackChild🧔🏿. BlackChild Foundation.Revolutionist🇨🇺. MBChB Student 👨🏿‍⚕️. @muchosoul.,561,507,1182,0,Pretoria,🇿🇦🇨🇺Augustus_blackchild 🇿🇦🇨🇺,Augustus_Em,437,,,false
"8.06623,48.34722",Sun Apr 05 10:40:21 +0000 2020,Nature Adventure Forest,,https://www.instagram.com/p/B-mJ5TsAQEg/?igshid=11ph6dd4vjj3p,0,1246749512028356608,,,,en,"Zell am Harmersbach, Deutschland",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Roland and Angie on tour #Nature go, #Adventure in the #Forest, admire, consciously look at what surrounds you, take a deep breath, respect nature, see things you would never have noticed before Corona because you… https://t.co/HY7zSFXSYH",https://twitter.com/CLUBDIVAPRIEST/status/1246749512028356608,Tue Oct 13 12:33:05 +0000 2009,CLUBDIVAPRIEST,false,"Resident K-Beach / Radio MGR LONDON / Start Dj as Actor since 1985 Producer/Komparse, Actor Club,/ Privat Event & Sound & Light Equipment",409,372,2380,8,"Offenburg, Deutschland",DJ PRIEST ( Rolli ),CLUBDIVAPRIEST,9777,,https://www.mixcloud.com/rolli-baron-boomer/,false
"85.38669,26.124",Sun Apr 05 08:26:41 +0000 2020,Corona Coronavirus WHO COVID19 APS,,https://www.instagram.com/p/B-l6mTsAZUi/?igshid=i8n04rl3r11v,0,1246715870895837184,,,,en,"पूर्व-मुज़फ़्फ़रनगर, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","👉This sunday, april 5, at 9 pm we will beat the darkness for 9 minutes, switch off the lights and light a diya, torch flash light, candles, whatever available.

👉Stay at home

#Corona #Coronavirus #WHO #COVID19 #APS… https://t.co/1VPB2PLQcP",https://twitter.com/APSmuz369/status/1246715870895837184,Sat Apr 21 17:29:39 +0000 2018,APSmuz369,false,"A Place where the social emotional, academic & spiritual Needs.",432,27,147,0,"Bihar, India","Akshaydeep Public School, Muzaffarpur",APSmuz369,378,,http://www.apsmuz.co.in/,false
"5.75068,52.70988",Sun Apr 05 08:30:21 +0000 2020,stayhome staysafe corona bbq barbeque bbqhelden bbqporn buitenkeuken kamado grillguru grillgurunl smoke intratuin welkoop coop jumbo corona grieks pitta buikspek,,https://www.instagram.com/p/B-l7BQNpLB7/?igshid=iy4m00x7n4mm,0,1246716796247425025,,,,en,"Noordoostpolder, Nederland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FIRE IT UP 🔥!!! #stayhome #staysafe #corona #bbq #barbeque #bbqhelden #bbqporn #buitenkeuken #kamado #grillguru #grillgurunl #smoke #intratuin #welkoop #coop #jumbo #corona #grieks #pitta @ Emmeloord #buikspek… https://t.co/8Oy2MrpAcj,https://twitter.com/MaurichevdOord/status/1246716796247425025,Wed Dec 22 22:37:24 +0000 2010,MaurichevdOord,false,Kok * DJ * trotse pappa * iets met koken * DCM *,9,359,344,4,Elsloo,Mauriche,MaurichevdOord,8163,,http://www.facebook.com/mauriche.vanderoord,false
"3.39583,6.45306",Sun Apr 05 08:49:38 +0000 2020,Adura teamstreet forthekulture,,https://www.instagram.com/p/B-l9M3fJwQH/?igshid=niiuhquc8k07,2,1246721647610118145,,,,en,"Lagos, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona virus can’t stop us From worshipping God, because He’s always there when two or three are gathered in His name. God is the greatest. Nothing pass God!! #Adura #teamstreet #forthekulture @ Lagos, Nigeria https://t.co/PXABW3fSEt",https://twitter.com/03media1/status/1246721647610118145,Wed Aug 01 22:05:06 +0000 2012,03media1,false,"Artist Management, Tour, Promotions & Events. WE #REP #Teamstreet®. #2348035261016",4662,5777,2522,36,"The street is ours, Holla.",Hon. Alex Ozone,03media1,26743,,http://www.03media.com.ng,false
"72.8117,19.4533",Sun Apr 05 07:25:03 +0000 2020,april light off diyas on fight against corona indiafightscorona indiavscorona,,https://www.instagram.com/p/B-lzi8iJfsD/?igshid=5b4shn9lh926,0,1246700361701867520,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#5 #april #2020 #light #off #diyas #on #fight #against #corona #indiafightscorona #indiavscorona
@narendramodi amitshahofficial bjp4india @ Virar https://t.co/h4xR1WH0tZ",https://twitter.com/VishwaCine/status/1246700361701867520,Mon Jun 19 08:18:48 +0000 2017,VishwaCine,false,"It is a production house which deals with making Films, Serials, Dramas, Events etc.
It also trains the students for Acting, All Dance Forms and Music",386,34,27,1,"Virar East, Mumbai",Vishwa Cine Pvt Ltd,VishwaCine,225,,http://www.vishwacine.com,false
"5.4831,52.22158",Sun Apr 05 08:37:04 +0000 2020,stayhomestaysafe corona intelligentlockdown breakfast eggs,,https://www.instagram.com/p/B-l7ye2lHsy/?igshid=c3wmdwvt6xa5,0,1246718487172653056,,,,en,"Nijkerk, Nederland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Made ourselves a nice #stayhomestaysafe breakfast to get the spirits up!!!

#corona #intelligentlockdown #breakfast #eggs @ Nijkerk, Netherlands https://t.co/MIu8VZwVWV",https://twitter.com/arnokamphuis/status/1246718487172653056,Sat Feb 14 20:12:55 +0000 2009,arnokamphuis,false,"Dutch 🇳🇱, Avid golfer⛳ (whs hcp 0.0), golf course design hobbyist, coffee lover ☕, teacher 🎓",1461,209,771,6,"Nijkerk, Nederland",Arno Kamphuis,arnokamphuis,2700,,http://www.arnokamphuis.nl,false
"9.48789,47.12207",Sun Apr 05 10:44:19 +0000 2020,myoswiss myosuit exosuit exosceleton accessabletravel swissteslaownersclub corona covi̇d_19 musculardystrophy bethlemmyopathy bethlemmyopathie,,https://www.instagram.com/p/B-mKWb9Hnse/?igshid=15rimwe9s0ke7,0,1246750508292997121,,,,en,"Sevelen, Schweiz",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","First MyoSuit Walk #myoswiss #myosuit #exosuit #exosceleton #accessabletravel #swissteslaownersclub #corona #covi̇d_19 #musculardystrophy #bethlemmyopathy #bethlemmyopathie @ Sevelen, Switzerland https://t.co/9SVvDFm58M",https://twitter.com/hagmann_sg/status/1246750508292997121,Tue Jun 17 21:47:35 +0000 2008,hagmann_sg,false,,1632,79,513,0,Switzerland,Michael Hagmann,hagmann_sg,1011,,http://hagmann.sg,false
"72.8764,19.0627",Sun Apr 05 11:36:21 +0000 2020,parullchaudhry actor vlogger influencer,,https://www.instagram.com/p/B-mQTacjdP4/?igshid=1n89t74tku6it,1,1246763604956889089,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aaj raat 9 baje 9 minute 🙏🏻

Tonight 9pm for 9 minutes

Let’s all be together again and fight this dark evil Corona with lights in our hearts @narendramodi 🙏🏻🙏🏻🙏🏻

#parullchaudhry #actor #vlogger #influencer… https://t.co/49uW7JXGI3",https://twitter.com/ParullChaudhry/status/1246763604956889089,Sat Aug 30 14:32:27 +0000 2014,ParullChaudhry,false,Actress and YouTuber,179,817,57,4,,Parull Chaudhry,ParullChaudhry,1115,,https://www.youtube.com/channel/UCPlRPsfwZ_ZLf7ci83wxQew,false
"78,21",Sun Apr 05 07:42:09 +0000 2020,CovidIndia,,https://corona-scanner.com/country/india https://twitter.com/neilellis/status/1241890008656687104,0,1246704667163328515,neilellis,1246704666093764600,14292054,en,"महाराष्ट्र, भारत",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇳 India: (Part 3)

Notes: Heavily Locked-down, Unreliable Data, Poverty

🔮: 10📆 403💀
🔮: 77📆 529,350,692🤧 7,410,910💀

🦠x2: 4.2📆

See https://t.co/fMY8Yy8CIQ

🕗 05/04 #CovidIndia https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1246704667163328515,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"77.13359467,28.68254847",Sun Apr 05 08:56:31 +0000 2020,,,https://www.instagram.com/p/B-l-A4Pn7QX/?igshid=1ceusn7nkhzgd,0,1246723381514436608,,,,en,"नई दिल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Greetings!

Start@KMV, The Placement Cell of Keshav Mahavidyalaya, University of Delhi has decided to ensure your quarantine days are taken care of by providing the best of opportunities to you.
 
Amidst the corona… https://t.co/2yr88OPtQb",https://twitter.com/duinfomedia/status/1246723381514436608,Sat Nov 12 18:10:24 +0000 2016,duinfomedia,false,,98,89,59,0,"New Delhi, India",DU INFO MEDIA,duinfomedia,1101,,,false
"77.01886,28.47033",Sun Apr 05 07:46:03 +0000 2020,,,https://www.instagram.com/p/B-l18yVje9r/?igshid=1o1a75r6ppi7x,0,1246705646059192320,,,,en,"गुड़गांव, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#lets#stay#with#nation#against#corona#virus#covid_19#pandemic#today#9#pm#9#minutes @ Gurgaon The Cyber City https://t.co/a666IOiKcw,https://twitter.com/HutProperty/status/1246705646059192320,Mon Jan 06 10:40:04 +0000 2020,HutProperty,false,,7,1,25,0,,Property Hut,HutProperty,20,,,false
"5.75068,52.70988",Sun Apr 05 08:33:23 +0000 2020,stayhome staysafe corona bbq barbeque bbqhelden bbqporn buitenkeuken kamado grillguru grillgurunl smoke intratuin welkoop coop jumbo corona grieks pitta buikspek,,https://www.instagram.com/p/B-l7XdbJyr3/?igshid=up7dpvafuiaq,0,1246717558759227396,,,,en,"Noordoostpolder, Nederland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FIRE IT UP 🔥!!! #stayhome #staysafe #corona #bbq #barbeque #bbqhelden #bbqporn #buitenkeuken #kamado #grillguru #grillgurunl #smoke #intratuin #welkoop #coop #jumbo #corona #grieks #pitta @ Emmeloord #buikspek… https://t.co/O3GMktXW8E,https://twitter.com/MaurichevdOord/status/1246717558759227396,Wed Dec 22 22:37:24 +0000 2010,MaurichevdOord,false,Kok * DJ * trotse pappa * iets met koken * DCM *,9,359,344,4,Elsloo,Mauriche,MaurichevdOord,8163,,http://www.facebook.com/mauriche.vanderoord,false
"72.8764,19.0627",Sun Apr 05 07:37:36 +0000 2020,pureyoga yoga yoggururishikesh gocorona corona lockdown rishikesh bestyoga yogaquotes,,https://www.instagram.com/p/B-l0-8pjVfH/?igshid=bkojackwnvhk,0,1246703521032015872,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I Bow to the almighty in you.. practice Namaskaram while greeting its the best...
#pureyoga #yoga #yoggururishikesh #gocorona #corona #lockdown #rishikesh #bestyoga #yogaquotes @ Mumbai, Maharashtra https://t.co/1HROPfncLM",https://twitter.com/Yogguruvivek/status/1246703521032015872,Wed Mar 29 05:52:00 +0000 2017,Yogguruvivek,false,"Yog Guru, Wellness consultant, Relationship counsellor and Vedic Astrologer",86,53,100,0,"Mumbai,India",Vivek Badoni,Yogguruvivek,147,,http://www.prakritivedicspa.com,false
"114.35014953,30.52502419",Sun Apr 05 09:43:43 +0000 2020,,,https://www.instagram.com/p/B-mDaSZpjP9/?igshid=r1sgs2ave842,1,1246735257019219968,,,,en,"湖北, 中华人民共和国",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid-19…
AKA CoronaVirus, AKA THE VIRUS AKA Corona Virus Disease -2019 strain AKA 2019-nCoV acute respiratory disease 
Firstly, do i review the disease COVID-19, or the Corona Virus ? How do i review either… Let me… https://t.co/OAd2RXqQvx",https://twitter.com/RajeshGBombay/status/1246735257019219968,Sun Jun 14 04:38:48 +0000 2009,RajeshGBombay,false,"News Reader, not creator, & proud of it!  ""rreviews"" is my hobby",107,431,1440,2,Mumbai,Rajesh Gupta,RajeshGBombay,1212,,,false
"128,36",Sun Apr 05 08:01:38 +0000 2020,CovidKoreaSouth,,https://corona-scanner.com/country/south-korea https://twitter.com/neilellis/status/1241890008656687104,0,1246709567398072320,neilellis,1246709565649039400,14292054,en,대한민국 김천시,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇰🇷 Korea, South: (Part 3)

Notes: Large Testing Rate, Young Pop., Quarantining Visitors

🔮: 10📆 197💀
🔮: 387📆 32,968🤧 462💀

🦠x2: 76.8📆

See https://t.co/GxR13LXJDe

🕗 05/04 #CovidKoreaSouth https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1246709567398072320,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"12.3130223,51.4147911",Sun Apr 05 10:10:58 +0000 2020,COVID19,https://twitter.com/klanghaft/status/1246742117751365639/photo/1,,0,1246742117751365639,,,,en,"Leipzig, Deutschland",false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ohne Corona am See
#COVID19 https://t.co/7XqN0QeWRA",https://twitter.com/klanghaft/status/1246742117751365639,Wed Mar 31 18:43:26 +0000 2010,klanghaft,false,"https://t.co/yVPmt9EHtu (Events* und Dj's)
* Audiovisuelle Erlebniswelten",44,47,29,0,"Leipzig, Deutschland",Christoph Moser,klanghaft,169,,https://klanghaft.org,false
"32.62139174,0.26025327",Sun Apr 05 09:15:09 +0000 2020,goodtimes goodpeople,,https://www.instagram.com/p/B-mAJianE9QMUY9-AenGkJ5d531R4Q8GHoiUbE0/?igshid=n3002luvgcbj,0,1246728070561771520,,,,en,"Kampala, Uganda",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Before Corona-icles... #goodtimes #goodpeople @ Buziga Hills https://t.co/Ew8WlJzCkF,https://twitter.com/XG004/status/1246728070561771520,Thu Aug 19 13:29:36 +0000 2010,XG004,false,"Put your heart and soul into everything you do,that's how you leave a legacy behind!",343,204,828,0,"Kampala, Uganda",Calvin Mubiru,XG004,462,,,false
"73.93798828,18.41707866",Sun Apr 05 08:00:20 +0000 2020,sunday brunchparty housemusic classichouse deephouse throwback corona covid djlife goodvibes,,https://www.instagram.com/p/B-l261wFjOu/?igshid=4c4t38cl2hc4,3,1246709242196828160,,,,en,"Haveli, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Music sounds better with you 💙 
Missing My Sunday Brunch Sessions! 
We can’t wait to get back and see you ❤️ 
.
.
#sunday #brunchparty #housemusic #classichouse #deephouse #throwback #corona #covid #djlife #goodvibes… https://t.co/Ewa6cfnO2x",https://twitter.com/dj_abhishekm/status/1246709242196828160,Mon Mar 08 13:49:04 +0000 2010,dj_abhishekm,false,Traveller l Dreamer l Artist,4540,1519,172,85,"Pune, India",Abhishek Mantri,dj_abhishekm,4844,,http://abhishekmantri.com,false
"32.5632491,0.335308",Sun Apr 05 08:19:10 +0000 2020,southafrica kwaito corona covid afande raphaelhans laboratoryinsider,,https://www.instagram.com/p/B-l5rJpB2EZ/?igshid=2bku6jla4pyw,1,1246713981143785473,,,,en,"Kampala, Uganda",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Corona virus Kwaito Song  #southafrica #kwaito #corona #covid #afande #raphaelhans #laboratoryinsider @ Western Gate https://t.co/1L8o5Zbq5E,https://twitter.com/rapher97/status/1246713981143785473,Wed Dec 28 20:45:32 +0000 2016,rapher97,false,"Lifestyle | Travel | Editor | nature lover| animal lover.
Email me at admin@laboratoryinsider.com . Like our company page @laboratoryinsider .",14,32,4,1,"Kampala,Uganda ",Raphael Hans Lwesya,rapher97,186,,http://www.laboratoryinsider.com,false
"3.3483,7.1608",Sun Apr 05 09:17:03 +0000 2020,apriciation notforvirus washandpray,,https://www.instagram.com/p/B-mAXVRJm85/?igshid=1f9cog4eovsr6,0,1246728549286809601,,,,en,"Abeokuta, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Despite the crisis caused by Corona virus, you keep my family and  friends in Christ-peace.

Thank you Lord.
🙏🏼

#apriciation 
#notforvirus 
#washandpray @ Abeokuta https://t.co/NDFHFa8IGk",https://twitter.com/lapreshconcept/status/1246728549286809601,Wed Sep 28 06:17:22 +0000 2011,lapreshconcept,false,"Graphics Designer, Logo Design, Specialist, Brand Identity Designer, Trainer.",88,238,319,0,"Abeokuta, Nigeria",Lapresh Concept,lapreshconcept,1225,,,false
